payment_id,order_id,payment_status,payment_method
pay_ord_user_0752_08,ord_user_0752_08,Success,Cash
pay_ord_user_0752_09,ord_user_0752_09,Success,Google Pay
pay_ord_user_0752_10,ord_user_0752_10,Success,Apple Pay
pay_ord_user_0753_00,ord_user_0753_00,Success,Credit Card
pay_ord_user_0754_00,ord_user_0754_00,Success,Google Pay
pay_ord_user_0754_01,ord_user_0754_01,Failed,Cash
pay_ord_user_0754_02,ord_user_0754_02,Success,Cash
pay_ord_user_0755_00,ord_user_0755_00,Success,Credit Card
pay_ord_user_0755_01,ord_user_0755_01,Success,Apple Pay
pay_ord_user_0755_02,ord_user_0755_02,Success,Cash
pay_ord_user_0756_00,ord_user_0756_00,Success,Credit Card
pay_ord_user_0756_01,ord_user_0756_01,Success,Apple Pay
pay_ord_user_0756_02,ord_user_0756_02,Success,Apple Pay
pay_ord_user_0757_00,ord_user_0757_00,Success,Credit Card
pay_ord_user_0757_01,ord_user_0757_01,Success,Cash
pay_ord_user_0757_02,ord_user_0757_02,Success,Apple Pay
pay_ord_user_0758_00,ord_user_0758_00,Success,Cash
pay_ord_user_0758_01,ord_user_0758_01,Success,Credit Card
pay_ord_user_0758_02,ord_user_0758_02,Success,Cash
pay_ord_user_0758_03,ord_user_0758_03,Success,Credit Card
pay_ord_user_0759_00,ord_user_0759_00,Success,Apple Pay
pay_ord_user_0759_01,ord_user_0759_01,Success,Google Pay
pay_ord_user_0760_00,ord_user_0760_00,Success,Apple Pay
pay_ord_user_0760_01,ord_user_0760_01,Success,Google Pay
pay_ord_user_0760_02,ord_user_0760_02,Success,Credit Card
pay_ord_user_0760_03,ord_user_0760_03,Success,Cash
pay_ord_user_0760_04,ord_user_0760_04,Success,Google Pay
pay_ord_user_0761_00,ord_user_0761_00,Success,Cash
pay_ord_user_0761_01,ord_user_0761_01,Success,Cash
pay_ord_user_0761_02,ord_user_0761_02,Success,Credit Card
pay_ord_user_0761_03,ord_user_0761_03,Success,Cash
pay_ord_user_0761_04,ord_user_0761_04,Success,Google Pay
pay_ord_user_0761_05,ord_user_0761_05,Success,Google Pay
pay_ord_user_0762_00,ord_user_0762_00,Success,Google Pay
pay_ord_user_0762_01,ord_user_0762_01,Success,Apple Pay
pay_ord_user_0762_02,ord_user_0762_02,Success,Cash
pay_ord_user_0762_03,ord_user_0762_03,Success,Credit Card
pay_ord_user_0762_04,ord_user_0762_04,Success,Google Pay
pay_ord_user_0762_05,ord_user_0762_05,Success,Apple Pay
pay_ord_user_0762_06,ord_user_0762_06,Success,Credit Card
pay_ord_user_0762_07,ord_user_0762_07,Success,Credit Card
pay_ord_user_0762_08,ord_user_0762_08,Success,Credit Card
pay_ord_user_0763_00,ord_user_0763_00,Success,Cash
pay_ord_user_0763_01,ord_user_0763_01,Success,Google Pay
pay_ord_user_0763_02,ord_user_0763_02,Success,Credit Card
pay_ord_user_0763_03,ord_user_0763_03,Success,Credit Card
pay_ord_user_0763_04,ord_user_0763_04,Success,Apple Pay
pay_ord_user_0764_00,ord_user_0764_00,Success,Credit Card
pay_ord_user_0764_01,ord_user_0764_01,Success,Cash
pay_ord_user_0764_02,ord_user_0764_02,Success,Google Pay
pay_ord_user_0764_03,ord_user_0764_03,Success,Apple Pay
pay_ord_user_0764_04,ord_user_0764_04,Success,Cash
pay_ord_user_0764_05,ord_user_0764_05,Success,Cash
pay_ord_user_0764_06,ord_user_0764_06,Success,Apple Pay
pay_ord_user_0765_00,ord_user_0765_00,Success,Google Pay
pay_ord_user_0765_01,ord_user_0765_01,Success,Cash
pay_ord_user_0765_02,ord_user_0765_02,Success,Cash
pay_ord_user_0765_03,ord_user_0765_03,Success,Apple Pay
pay_ord_user_0765_04,ord_user_0765_04,Success,Google Pay
pay_ord_user_0766_00,ord_user_0766_00,Success,Cash
pay_ord_user_0766_01,ord_user_0766_01,Success,Apple Pay
pay_ord_user_0766_02,ord_user_0766_02,Success,Cash
pay_ord_user_0767_00,ord_user_0767_00,Success,Credit Card
pay_ord_user_0767_01,ord_user_0767_01,Success,Google Pay
pay_ord_user_0767_02,ord_user_0767_02,Success,Google Pay
pay_ord_user_0767_03,ord_user_0767_03,Success,Google Pay
pay_ord_user_0767_04,ord_user_0767_04,Failed,Cash
pay_ord_user_0767_05,ord_user_0767_05,Success,Cash
pay_ord_user_0767_06,ord_user_0767_06,Success,Credit Card
pay_ord_user_0768_00,ord_user_0768_00,Success,Credit Card
pay_ord_user_0768_01,ord_user_0768_01,Success,Credit Card
pay_ord_user_0768_02,ord_user_0768_02,Failed,Apple Pay
pay_ord_user_0768_03,ord_user_0768_03,Success,Apple Pay
pay_ord_user_0768_04,ord_user_0768_04,Success,Google Pay
pay_ord_user_0769_00,ord_user_0769_00,Success,Google Pay
pay_ord_user_0769_01,ord_user_0769_01,Success,Cash
pay_ord_user_0769_02,ord_user_0769_02,Success,Cash
pay_ord_user_0769_03,ord_user_0769_03,Success,Apple Pay
pay_ord_user_0770_00,ord_user_0770_00,Success,Credit Card
pay_ord_user_0770_01,ord_user_0770_01,Success,Google Pay
pay_ord_user_0770_02,ord_user_0770_02,Success,Google Pay
pay_ord_user_0770_03,ord_user_0770_03,Success,Cash
pay_ord_user_0771_00,ord_user_0771_00,Success,Credit Card
pay_ord_user_0771_01,ord_user_0771_01,Success,Credit Card
pay_ord_user_0772_00,ord_user_0772_00,Success,Google Pay
pay_ord_user_0772_01,ord_user_0772_01,Success,Cash
pay_ord_user_0772_02,ord_user_0772_02,Success,Apple Pay
pay_ord_user_0772_03,ord_user_0772_03,Failed,Credit Card
pay_ord_user_0772_04,ord_user_0772_04,Success,Credit Card
pay_ord_user_0773_00,ord_user_0773_00,Success,Apple Pay
pay_ord_user_0773_01,ord_user_0773_01,Success,Cash
pay_ord_user_0774_00,ord_user_0774_00,Success,Credit Card
pay_ord_user_0774_01,ord_user_0774_01,Success,Credit Card
pay_ord_user_0774_02,ord_user_0774_02,Failed,Credit Card
pay_ord_user_0774_03,ord_user_0774_03,Success,Credit Card
pay_ord_user_0775_00,ord_user_0775_00,Failed,Apple Pay
pay_ord_user_0775_01,ord_user_0775_01,Failed,Apple Pay
pay_ord_user_0775_02,ord_user_0775_02,Success,Google Pay
pay_ord_user_0775_03,ord_user_0775_03,Success,Google Pay
pay_ord_user_0775_04,ord_user_0775_04,Success,Apple Pay
pay_ord_user_0776_00,ord_user_0776_00,Success,Credit Card
pay_ord_user_0776_01,ord_user_0776_01,Success,Credit Card
pay_ord_user_0776_02,ord_user_0776_02,Success,Credit Card
pay_ord_user_0776_03,ord_user_0776_03,Success,Google Pay
pay_ord_user_0776_04,ord_user_0776_04,Success,Apple Pay
pay_ord_user_0776_05,ord_user_0776_05,Success,Credit Card
pay_ord_user_0776_06,ord_user_0776_06,Success,Credit Card
pay_ord_user_0776_07,ord_user_0776_07,Success,Credit Card
pay_ord_user_0776_08,ord_user_0776_08,Success,Credit Card
pay_ord_user_0777_00,ord_user_0777_00,Success,Credit Card
pay_ord_user_0777_01,ord_user_0777_01,Success,Credit Card
pay_ord_user_0778_00,ord_user_0778_00,Success,Apple Pay
pay_ord_user_0778_01,ord_user_0778_01,Success,Apple Pay
pay_ord_user_0779_00,ord_user_0779_00,Success,Credit Card
pay_ord_user_0779_01,ord_user_0779_01,Success,Google Pay
pay_ord_user_0779_02,ord_user_0779_02,Success,Google Pay
pay_ord_user_0780_00,ord_user_0780_00,Failed,Google Pay
pay_ord_user_0780_01,ord_user_0780_01,Success,Cash
pay_ord_user_0780_02,ord_user_0780_02,Success,Google Pay
pay_ord_user_0781_00,ord_user_0781_00,Success,Apple Pay
pay_ord_user_0781_01,ord_user_0781_01,Success,Credit Card
pay_ord_user_0781_02,ord_user_0781_02,Success,Credit Card
pay_ord_user_0782_00,ord_user_0782_00,Failed,Credit Card
pay_ord_user_0782_01,ord_user_0782_01,Success,Credit Card
pay_ord_user_0782_02,ord_user_0782_02,Success,Google Pay
pay_ord_user_0782_03,ord_user_0782_03,Success,Credit Card
pay_ord_user_0783_00,ord_user_0783_00,Success,Credit Card
pay_ord_user_0783_01,ord_user_0783_01,Success,Apple Pay
pay_ord_user_0783_02,ord_user_0783_02,Success,Apple Pay
pay_ord_user_0783_03,ord_user_0783_03,Success,Cash
pay_ord_user_0783_04,ord_user_0783_04,Failed,Credit Card
pay_ord_user_0783_05,ord_user_0783_05,Success,Apple Pay
pay_ord_user_0784_00,ord_user_0784_00,Success,Credit Card
pay_ord_user_0784_01,ord_user_0784_01,Success,Cash
pay_ord_user_0784_02,ord_user_0784_02,Success,Cash
pay_ord_user_0785_00,ord_user_0785_00,Success,Credit Card
pay_ord_user_0785_01,ord_user_0785_01,Success,Apple Pay
pay_ord_user_0785_02,ord_user_0785_02,Success,Cash
pay_ord_user_0786_00,ord_user_0786_00,Success,Google Pay
pay_ord_user_0787_00,ord_user_0787_00,Success,Google Pay
pay_ord_user_0787_01,ord_user_0787_01,Success,Apple Pay
pay_ord_user_0788_00,ord_user_0788_00,Success,Cash
pay_ord_user_0788_01,ord_user_0788_01,Success,Cash
pay_ord_user_0788_02,ord_user_0788_02,Success,Apple Pay
pay_ord_user_0789_00,ord_user_0789_00,Success,Credit Card
pay_ord_user_0789_01,ord_user_0789_01,Success,Apple Pay
pay_ord_user_0789_02,ord_user_0789_02,Success,Google Pay
pay_ord_user_0789_03,ord_user_0789_03,Success,Cash
pay_ord_user_0789_04,ord_user_0789_04,Success,Credit Card
pay_ord_user_0789_05,ord_user_0789_05,Success,Credit Card
pay_ord_user_0790_00,ord_user_0790_00,Success,Google Pay
pay_ord_user_0790_01,ord_user_0790_01,Success,Credit Card
pay_ord_user_0790_02,ord_user_0790_02,Success,Google Pay
pay_ord_user_0790_03,ord_user_0790_03,Success,Cash
pay_ord_user_0790_04,ord_user_0790_04,Success,Credit Card
pay_ord_user_0790_05,ord_user_0790_05,Success,Apple Pay
pay_ord_user_0791_00,ord_user_0791_00,Success,Google Pay
pay_ord_user_0791_01,ord_user_0791_01,Success,Credit Card
pay_ord_user_0791_02,ord_user_0791_02,Success,Cash
pay_ord_user_0792_00,ord_user_0792_00,Success,Credit Card
pay_ord_user_0792_01,ord_user_0792_01,Success,Credit Card
pay_ord_user_0792_02,ord_user_0792_02,Success,Credit Card
pay_ord_user_0792_03,ord_user_0792_03,Success,Apple Pay
pay_ord_user_0792_04,ord_user_0792_04,Success,Credit Card
pay_ord_user_0793_00,ord_user_0793_00,Success,Apple Pay
pay_ord_user_0793_01,ord_user_0793_01,Success,Cash
pay_ord_user_0793_02,ord_user_0793_02,Success,Credit Card
pay_ord_user_0793_03,ord_user_0793_03,Success,Credit Card
pay_ord_user_0794_00,ord_user_0794_00,Success,Google Pay
pay_ord_user_0795_00,ord_user_0795_00,Success,Credit Card
pay_ord_user_0796_00,ord_user_0796_00,Success,Google Pay
pay_ord_user_0797_00,ord_user_0797_00,Success,Credit Card
pay_ord_user_0798_00,ord_user_0798_00,Success,Cash
pay_ord_user_0798_01,ord_user_0798_01,Success,Apple Pay
pay_ord_user_0798_02,ord_user_0798_02,Success,Apple Pay
pay_ord_user_0798_03,ord_user_0798_03,Success,Cash
pay_ord_user_0799_00,ord_user_0799_00,Success,Google Pay
pay_ord_user_0799_01,ord_user_0799_01,Success,Google Pay
pay_ord_user_0799_02,ord_user_0799_02,Success,Apple Pay
pay_ord_user_0800_00,ord_user_0800_00,Success,Credit Card
pay_ord_user_0800_01,ord_user_0800_01,Success,Credit Card
pay_ord_user_0800_02,ord_user_0800_02,Success,Google Pay
pay_ord_user_0800_03,ord_user_0800_03,Success,Google Pay
pay_ord_user_0800_04,ord_user_0800_04,Success,Cash
pay_ord_user_0800_05,ord_user_0800_05,Success,Apple Pay
pay_ord_user_0801_00,ord_user_0801_00,Success,Cash
pay_ord_user_0801_01,ord_user_0801_01,Success,Credit Card
pay_ord_user_0802_00,ord_user_0802_00,Success,Credit Card
pay_ord_user_0802_01,ord_user_0802_01,Success,Google Pay
pay_ord_user_0803_00,ord_user_0803_00,Success,Google Pay
pay_ord_user_0803_01,ord_user_0803_01,Success,Cash
pay_ord_user_0803_02,ord_user_0803_02,Success,Cash
pay_ord_user_0803_03,ord_user_0803_03,Success,Google Pay
pay_ord_user_0803_04,ord_user_0803_04,Success,Google Pay
pay_ord_user_0804_00,ord_user_0804_00,Success,Credit Card
pay_ord_user_0804_01,ord_user_0804_01,Success,Google Pay
pay_ord_user_0804_02,ord_user_0804_02,Success,Credit Card
pay_ord_user_0804_03,ord_user_0804_03,Success,Google Pay
pay_ord_user_0804_04,ord_user_0804_04,Success,Credit Card
pay_ord_user_0805_00,ord_user_0805_00,Success,Credit Card
pay_ord_user_0805_01,ord_user_0805_01,Failed,Cash
pay_ord_user_0805_02,ord_user_0805_02,Success,Credit Card
pay_ord_user_0805_03,ord_user_0805_03,Success,Google Pay
pay_ord_user_0806_00,ord_user_0806_00,Success,Apple Pay
pay_ord_user_0806_01,ord_user_0806_01,Success,Apple Pay
pay_ord_user_0806_02,ord_user_0806_02,Success,Cash
pay_ord_user_0806_03,ord_user_0806_03,Success,Google Pay
pay_ord_user_0807_00,ord_user_0807_00,Success,Credit Card
pay_ord_user_0807_01,ord_user_0807_01,Success,Credit Card
pay_ord_user_0807_02,ord_user_0807_02,Success,Credit Card
pay_ord_user_0807_03,ord_user_0807_03,Success,Cash
pay_ord_user_0807_04,ord_user_0807_04,Success,Google Pay
pay_ord_user_0808_00,ord_user_0808_00,Success,Google Pay
pay_ord_user_0808_01,ord_user_0808_01,Success,Cash
pay_ord_user_0808_02,ord_user_0808_02,Failed,Cash
pay_ord_user_0808_03,ord_user_0808_03,Success,Credit Card
pay_ord_user_0808_04,ord_user_0808_04,Success,Credit Card
pay_ord_user_0808_05,ord_user_0808_05,Failed,Apple Pay
pay_ord_user_0808_06,ord_user_0808_06,Success,Google Pay
pay_ord_user_0808_07,ord_user_0808_07,Success,Apple Pay
pay_ord_user_0808_08,ord_user_0808_08,Success,Credit Card
pay_ord_user_0808_09,ord_user_0808_09,Success,Google Pay
pay_ord_user_0809_00,ord_user_0809_00,Success,Cash
pay_ord_user_0809_01,ord_user_0809_01,Success,Cash
pay_ord_user_0809_02,ord_user_0809_02,Success,Cash
pay_ord_user_0810_00,ord_user_0810_00,Success,Cash
pay_ord_user_0810_01,ord_user_0810_01,Success,Apple Pay
pay_ord_user_0810_02,ord_user_0810_02,Success,Apple Pay
pay_ord_user_0811_00,ord_user_0811_00,Failed,Cash
pay_ord_user_0811_01,ord_user_0811_01,Success,Credit Card
pay_ord_user_0811_02,ord_user_0811_02,Success,Google Pay
pay_ord_user_0811_03,ord_user_0811_03,Success,Credit Card
pay_ord_user_0811_04,ord_user_0811_04,Success,Credit Card
pay_ord_user_0812_00,ord_user_0812_00,Success,Cash
pay_ord_user_0812_01,ord_user_0812_01,Failed,Apple Pay
pay_ord_user_0812_02,ord_user_0812_02,Success,Google Pay
pay_ord_user_0812_03,ord_user_0812_03,Success,Credit Card
pay_ord_user_0812_04,ord_user_0812_04,Success,Google Pay
pay_ord_user_0812_05,ord_user_0812_05,Success,Apple Pay
pay_ord_user_0813_00,ord_user_0813_00,Success,Apple Pay
pay_ord_user_0813_01,ord_user_0813_01,Success,Apple Pay
pay_ord_user_0814_00,ord_user_0814_00,Success,Apple Pay
pay_ord_user_0814_01,ord_user_0814_01,Success,Apple Pay
pay_ord_user_0814_02,ord_user_0814_02,Success,Google Pay
pay_ord_user_0814_03,ord_user_0814_03,Success,Cash
pay_ord_user_0814_04,ord_user_0814_04,Failed,Apple Pay
pay_ord_user_0815_00,ord_user_0815_00,Success,Cash
pay_ord_user_0815_01,ord_user_0815_01,Success,Cash
pay_ord_user_0815_02,ord_user_0815_02,Success,Google Pay
pay_ord_user_0815_03,ord_user_0815_03,Success,Cash
pay_ord_user_0815_04,ord_user_0815_04,Success,Cash
pay_ord_user_0816_00,ord_user_0816_00,Success,Cash
pay_ord_user_0816_01,ord_user_0816_01,Success,Cash
pay_ord_user_0816_02,ord_user_0816_02,Success,Cash
pay_ord_user_0816_03,ord_user_0816_03,Success,Cash
pay_ord_user_0817_00,ord_user_0817_00,Success,Cash
pay_ord_user_0817_01,ord_user_0817_01,Success,Cash
pay_ord_user_0817_02,ord_user_0817_02,Success,Google Pay
pay_ord_user_0817_03,ord_user_0817_03,Success,Credit Card
pay_ord_user_0818_00,ord_user_0818_00,Success,Apple Pay
pay_ord_user_0818_01,ord_user_0818_01,Success,Cash
pay_ord_user_0818_02,ord_user_0818_02,Success,Credit Card
pay_ord_user_0818_03,ord_user_0818_03,Success,Apple Pay
pay_ord_user_0818_04,ord_user_0818_04,Success,Apple Pay
pay_ord_user_0818_05,ord_user_0818_05,Success,Cash
pay_ord_user_0818_06,ord_user_0818_06,Success,Google Pay
pay_ord_user_0818_07,ord_user_0818_07,Success,Apple Pay
pay_ord_user_0818_08,ord_user_0818_08,Success,Apple Pay
pay_ord_user_0818_09,ord_user_0818_09,Success,Credit Card
pay_ord_user_0818_10,ord_user_0818_10,Success,Credit Card
pay_ord_user_0818_11,ord_user_0818_11,Success,Google Pay
pay_ord_user_0819_00,ord_user_0819_00,Success,Credit Card
pay_ord_user_0819_01,ord_user_0819_01,Success,Apple Pay
pay_ord_user_0819_02,ord_user_0819_02,Success,Apple Pay
pay_ord_user_0819_03,ord_user_0819_03,Success,Credit Card
pay_ord_user_0820_00,ord_user_0820_00,Success,Credit Card
pay_ord_user_0820_01,ord_user_0820_01,Success,Google Pay
pay_ord_user_0820_02,ord_user_0820_02,Success,Google Pay
pay_ord_user_0820_03,ord_user_0820_03,Success,Credit Card
pay_ord_user_0820_04,ord_user_0820_04,Success,Cash
pay_ord_user_0820_05,ord_user_0820_05,Success,Google Pay
pay_ord_user_0820_06,ord_user_0820_06,Success,Cash
pay_ord_user_0820_07,ord_user_0820_07,Success,Credit Card
pay_ord_user_0821_00,ord_user_0821_00,Success,Cash
pay_ord_user_0821_01,ord_user_0821_01,Success,Google Pay
pay_ord_user_0821_02,ord_user_0821_02,Success,Apple Pay
pay_ord_user_0821_03,ord_user_0821_03,Success,Google Pay
pay_ord_user_0821_04,ord_user_0821_04,Success,Google Pay
pay_ord_user_0821_05,ord_user_0821_05,Success,Apple Pay
pay_ord_user_0822_00,ord_user_0822_00,Success,Cash
pay_ord_user_0822_01,ord_user_0822_01,Success,Credit Card
pay_ord_user_0823_00,ord_user_0823_00,Success,Credit Card
pay_ord_user_0823_01,ord_user_0823_01,Success,Credit Card
pay_ord_user_0824_00,ord_user_0824_00,Success,Apple Pay
pay_ord_user_0824_01,ord_user_0824_01,Success,Cash
pay_ord_user_0824_02,ord_user_0824_02,Success,Apple Pay
pay_ord_user_0824_03,ord_user_0824_03,Success,Apple Pay
pay_ord_user_0824_04,ord_user_0824_04,Success,Apple Pay
pay_ord_user_0825_00,ord_user_0825_00,Success,Credit Card
pay_ord_user_0825_01,ord_user_0825_01,Success,Cash
pay_ord_user_0825_02,ord_user_0825_02,Success,Apple Pay
pay_ord_user_0825_03,ord_user_0825_03,Success,Google Pay
pay_ord_user_0825_04,ord_user_0825_04,Success,Cash
pay_ord_user_0825_05,ord_user_0825_05,Success,Cash
pay_ord_user_0825_06,ord_user_0825_06,Failed,Apple Pay
pay_ord_user_0825_07,ord_user_0825_07,Success,Credit Card
pay_ord_user_0826_00,ord_user_0826_00,Success,Google Pay
pay_ord_user_0826_01,ord_user_0826_01,Success,Apple Pay
pay_ord_user_0826_02,ord_user_0826_02,Success,Google Pay
pay_ord_user_0826_03,ord_user_0826_03,Success,Credit Card
pay_ord_user_0826_04,ord_user_0826_04,Failed,Cash
pay_ord_user_0826_05,ord_user_0826_05,Success,Apple Pay
pay_ord_user_0826_06,ord_user_0826_06,Success,Google Pay
pay_ord_user_0826_07,ord_user_0826_07,Success,Cash
pay_ord_user_0826_08,ord_user_0826_08,Success,Cash
pay_ord_user_0826_09,ord_user_0826_09,Success,Credit Card
pay_ord_user_0827_00,ord_user_0827_00,Success,Apple Pay
pay_ord_user_0827_01,ord_user_0827_01,Success,Credit Card
pay_ord_user_0827_02,ord_user_0827_02,Success,Credit Card
pay_ord_user_0827_03,ord_user_0827_03,Success,Apple Pay
pay_ord_user_0827_04,ord_user_0827_04,Success,Credit Card
pay_ord_user_0827_05,ord_user_0827_05,Success,Apple Pay
pay_ord_user_0828_00,ord_user_0828_00,Success,Cash
pay_ord_user_0828_01,ord_user_0828_01,Success,Cash
pay_ord_user_0828_02,ord_user_0828_02,Success,Apple Pay
pay_ord_user_0828_03,ord_user_0828_03,Success,Apple Pay
pay_ord_user_0828_04,ord_user_0828_04,Success,Cash
pay_ord_user_0828_05,ord_user_0828_05,Success,Credit Card
pay_ord_user_0828_06,ord_user_0828_06,Success,Cash
pay_ord_user_0828_07,ord_user_0828_07,Success,Apple Pay
pay_ord_user_0829_00,ord_user_0829_00,Success,Google Pay
pay_ord_user_0829_01,ord_user_0829_01,Success,Credit Card
pay_ord_user_0829_02,ord_user_0829_02,Success,Cash
pay_ord_user_0829_03,ord_user_0829_03,Success,Google Pay
pay_ord_user_0829_04,ord_user_0829_04,Success,Apple Pay
pay_ord_user_0829_05,ord_user_0829_05,Success,Google Pay
pay_ord_user_0829_06,ord_user_0829_06,Success,Apple Pay
pay_ord_user_0829_07,ord_user_0829_07,Success,Cash
pay_ord_user_0829_08,ord_user_0829_08,Success,Credit Card
pay_ord_user_0830_00,ord_user_0830_00,Success,Apple Pay
pay_ord_user_0830_01,ord_user_0830_01,Success,Credit Card
pay_ord_user_0830_02,ord_user_0830_02,Success,Credit Card
pay_ord_user_0830_03,ord_user_0830_03,Success,Apple Pay
pay_ord_user_0830_04,ord_user_0830_04,Success,Google Pay
pay_ord_user_0830_05,ord_user_0830_05,Success,Google Pay
pay_ord_user_0831_00,ord_user_0831_00,Success,Google Pay
pay_ord_user_0831_01,ord_user_0831_01,Success,Cash
pay_ord_user_0831_02,ord_user_0831_02,Success,Cash
pay_ord_user_0832_00,ord_user_0832_00,Success,Credit Card
pay_ord_user_0832_01,ord_user_0832_01,Success,Credit Card
pay_ord_user_0832_02,ord_user_0832_02,Success,Credit Card
pay_ord_user_0832_03,ord_user_0832_03,Success,Apple Pay
pay_ord_user_0833_00,ord_user_0833_00,Success,Apple Pay
pay_ord_user_0834_00,ord_user_0834_00,Success,Cash
pay_ord_user_0834_01,ord_user_0834_01,Success,Cash
pay_ord_user_0834_02,ord_user_0834_02,Success,Cash
pay_ord_user_0834_03,ord_user_0834_03,Success,Google Pay
pay_ord_user_0834_04,ord_user_0834_04,Success,Apple Pay
pay_ord_user_0834_05,ord_user_0834_05,Success,Credit Card
pay_ord_user_0834_06,ord_user_0834_06,Success,Credit Card
pay_ord_user_0834_07,ord_user_0834_07,Success,Apple Pay
pay_ord_user_0834_08,ord_user_0834_08,Success,Cash
pay_ord_user_0834_09,ord_user_0834_09,Success,Cash
pay_ord_user_0834_10,ord_user_0834_10,Success,Cash
pay_ord_user_0835_00,ord_user_0835_00,Success,Apple Pay
pay_ord_user_0835_01,ord_user_0835_01,Success,Cash
pay_ord_user_0835_02,ord_user_0835_02,Success,Google Pay
pay_ord_user_0835_03,ord_user_0835_03,Success,Apple Pay
pay_ord_user_0836_00,ord_user_0836_00,Success,Google Pay
pay_ord_user_0836_01,ord_user_0836_01,Success,Google Pay
pay_ord_user_0836_02,ord_user_0836_02,Success,Apple Pay
pay_ord_user_0837_00,ord_user_0837_00,Success,Cash
pay_ord_user_0837_01,ord_user_0837_01,Success,Apple Pay
pay_ord_user_0837_02,ord_user_0837_02,Success,Apple Pay
pay_ord_user_0837_03,ord_user_0837_03,Success,Credit Card
pay_ord_user_0838_00,ord_user_0838_00,Success,Google Pay
pay_ord_user_0838_01,ord_user_0838_01,Success,Google Pay
pay_ord_user_0838_02,ord_user_0838_02,Success,Credit Card
pay_ord_user_0838_03,ord_user_0838_03,Success,Apple Pay
pay_ord_user_0838_04,ord_user_0838_04,Success,Cash
pay_ord_user_0838_05,ord_user_0838_05,Success,Apple Pay
pay_ord_user_0838_06,ord_user_0838_06,Success,Cash
pay_ord_user_0838_07,ord_user_0838_07,Success,Cash
pay_ord_user_0839_00,ord_user_0839_00,Success,Apple Pay
pay_ord_user_0839_01,ord_user_0839_01,Success,Apple Pay
pay_ord_user_0839_02,ord_user_0839_02,Success,Credit Card
pay_ord_user_0839_03,ord_user_0839_03,Success,Credit Card
pay_ord_user_0839_04,ord_user_0839_04,Success,Credit Card
pay_ord_user_0839_05,ord_user_0839_05,Success,Credit Card
pay_ord_user_0839_06,ord_user_0839_06,Success,Credit Card
pay_ord_user_0839_07,ord_user_0839_07,Success,Apple Pay
pay_ord_user_0839_08,ord_user_0839_08,Success,Cash
pay_ord_user_0840_00,ord_user_0840_00,Success,Apple Pay
pay_ord_user_0840_01,ord_user_0840_01,Success,Apple Pay
pay_ord_user_0840_02,ord_user_0840_02,Success,Apple Pay
pay_ord_user_0840_03,ord_user_0840_03,Success,Cash
pay_ord_user_0840_04,ord_user_0840_04,Success,Credit Card
pay_ord_user_0840_05,ord_user_0840_05,Success,Cash
pay_ord_user_0841_00,ord_user_0841_00,Success,Google Pay
pay_ord_user_0841_01,ord_user_0841_01,Success,Credit Card
pay_ord_user_0841_02,ord_user_0841_02,Success,Apple Pay
pay_ord_user_0842_00,ord_user_0842_00,Success,Credit Card
pay_ord_user_0842_01,ord_user_0842_01,Success,Credit Card
pay_ord_user_0842_02,ord_user_0842_02,Failed,Cash
pay_ord_user_0842_03,ord_user_0842_03,Success,Apple Pay
pay_ord_user_0842_04,ord_user_0842_04,Success,Google Pay
pay_ord_user_0842_05,ord_user_0842_05,Success,Google Pay
pay_ord_user_0843_00,ord_user_0843_00,Success,Cash
pay_ord_user_0843_01,ord_user_0843_01,Success,Google Pay
pay_ord_user_0843_02,ord_user_0843_02,Success,Cash
pay_ord_user_0843_03,ord_user_0843_03,Success,Credit Card
pay_ord_user_0843_04,ord_user_0843_04,Success,Cash
pay_ord_user_0843_05,ord_user_0843_05,Success,Apple Pay
pay_ord_user_0843_06,ord_user_0843_06,Success,Credit Card
pay_ord_user_0843_07,ord_user_0843_07,Success,Credit Card
pay_ord_user_0844_00,ord_user_0844_00,Success,Google Pay
pay_ord_user_0845_00,ord_user_0845_00,Success,Google Pay
pay_ord_user_0845_01,ord_user_0845_01,Success,Apple Pay
pay_ord_user_0845_02,ord_user_0845_02,Success,Apple Pay
pay_ord_user_0845_03,ord_user_0845_03,Success,Credit Card
pay_ord_user_0846_00,ord_user_0846_00,Success,Cash
pay_ord_user_0846_01,ord_user_0846_01,Success,Apple Pay
pay_ord_user_0846_02,ord_user_0846_02,Success,Cash
pay_ord_user_0846_03,ord_user_0846_03,Success,Apple Pay
pay_ord_user_0846_04,ord_user_0846_04,Failed,Credit Card
pay_ord_user_0846_05,ord_user_0846_05,Success,Google Pay
pay_ord_user_0846_06,ord_user_0846_06,Success,Google Pay
pay_ord_user_0846_07,ord_user_0846_07,Success,Google Pay
pay_ord_user_0847_00,ord_user_0847_00,Success,Credit Card
pay_ord_user_0848_00,ord_user_0848_00,Success,Credit Card
pay_ord_user_0848_01,ord_user_0848_01,Success,Cash
pay_ord_user_0848_02,ord_user_0848_02,Success,Cash
pay_ord_user_0848_03,ord_user_0848_03,Success,Apple Pay
pay_ord_user_0848_04,ord_user_0848_04,Success,Apple Pay
pay_ord_user_0848_05,ord_user_0848_05,Success,Cash
pay_ord_user_0848_06,ord_user_0848_06,Success,Cash
pay_ord_user_0848_07,ord_user_0848_07,Success,Credit Card
pay_ord_user_0849_00,ord_user_0849_00,Success,Apple Pay
pay_ord_user_0849_01,ord_user_0849_01,Success,Google Pay
