order_id,user_id,order_date,order_value
ord_user_0764_00,user_0764,2023-05-01,146.65
ord_user_0764_01,user_0764,2023-07-18,141.65
ord_user_0764_02,user_0764,2023-08-01,126.07
ord_user_0764_03,user_0764,2023-10-15,146.36
ord_user_0764_04,user_0764,2023-10-16,132.06
ord_user_0764_05,user_0764,2023-12-30,87.98
ord_user_0764_06,user_0764,2024-01-07,18.02
ord_user_0765_00,user_0765,2023-05-13,47.16
ord_user_0765_01,user_0765,2023-07-19,147.0
ord_user_0765_02,user_0765,2023-10-11,23.82
ord_user_0765_03,user_0765,2023-11-09,34.55
ord_user_0765_04,user_0765,2024-01-12,115.58
ord_user_0766_00,user_0766,2023-09-20,104.99
ord_user_0766_01,user_0766,2023-11-11,44.43
ord_user_0766_02,user_0766,2023-12-08,112.32
ord_user_0767_00,user_0767,2023-04-04,29.94
ord_user_0767_01,user_0767,2023-06-04,53.3
ord_user_0767_02,user_0767,2023-08-10,129.01
ord_user_0767_03,user_0767,2023-09-06,60.6
ord_user_0767_04,user_0767,2023-09-27,47.5
ord_user_0767_05,user_0767,2023-12-13,27.13
ord_user_0767_06,user_0767,2024-02-20,108.35
ord_user_0768_00,user_0768,2023-08-01,108.8
ord_user_0768_01,user_0768,2023-10-09,33.9
ord_user_0768_02,user_0768,2023-12-29,121.6
ord_user_0768_03,user_0768,2024-02-18,112.35
ord_user_0768_04,user_0768,2024-02-19,70.23
ord_user_0769_00,user_0769,2023-11-14,92.21
ord_user_0769_01,user_0769,2023-12-03,14.55
ord_user_0769_02,user_0769,2023-12-21,90.0
ord_user_0769_03,user_0769,2024-01-05,88.06
ord_user_0770_00,user_0770,2023-08-29,144.09
ord_user_0770_01,user_0770,2023-09-28,82.38
ord_user_0770_02,user_0770,2023-10-30,40.88
ord_user_0770_03,user_0770,2024-01-10,139.96
ord_user_0771_00,user_0771,2024-01-01,55.96
ord_user_0771_01,user_0771,2024-02-07,135.22
ord_user_0772_00,user_0772,2023-04-29,42.07
ord_user_0772_01,user_0772,2023-06-22,33.78
ord_user_0772_02,user_0772,2023-09-12,29.94
ord_user_0772_03,user_0772,2023-11-23,81.57
ord_user_0772_04,user_0772,2024-02-01,33.4
ord_user_0773_00,user_0773,2023-08-07,39.14
ord_user_0773_01,user_0773,2023-10-23,116.07
ord_user_0774_00,user_0774,2023-04-03,61.65
ord_user_0774_01,user_0774,2023-04-08,118.64
ord_user_0774_02,user_0774,2023-04-27,59.39
ord_user_0774_03,user_0774,2023-07-20,91.68
ord_user_0775_00,user_0775,2023-03-05,108.57
ord_user_0775_01,user_0775,2023-03-30,69.74
ord_user_0775_02,user_0775,2023-05-31,96.24
ord_user_0775_03,user_0775,2023-08-18,146.95
ord_user_0775_04,user_0775,2023-09-18,133.76
ord_user_0776_00,user_0776,2023-01-16,64.21
ord_user_0776_01,user_0776,2023-01-27,57.05
ord_user_0776_02,user_0776,2023-02-22,101.87
ord_user_0776_03,user_0776,2023-04-25,26.96
ord_user_0776_04,user_0776,2023-05-29,122.19
ord_user_0776_05,user_0776,2023-07-01,138.02
ord_user_0776_06,user_0776,2023-09-08,60.51
ord_user_0776_07,user_0776,2023-12-01,103.96
ord_user_0776_08,user_0776,2024-01-31,74.74
ord_user_0777_00,user_0777,2023-11-25,13.36
ord_user_0777_01,user_0777,2024-02-19,38.23
ord_user_0778_00,user_0778,2023-12-08,123.48
ord_user_0778_01,user_0778,2024-01-29,100.54
ord_user_0779_00,user_0779,2023-12-04,45.68
ord_user_0779_01,user_0779,2023-12-14,76.64
ord_user_0779_02,user_0779,2024-01-05,53.9
ord_user_0780_00,user_0780,2023-08-23,63.02
ord_user_0780_01,user_0780,2023-11-15,109.05
ord_user_0780_02,user_0780,2024-02-09,134.26
ord_user_0781_00,user_0781,2023-11-24,47.49
ord_user_0781_01,user_0781,2023-11-26,37.19
ord_user_0781_02,user_0781,2024-01-28,42.8
ord_user_0782_00,user_0782,2023-11-01,141.05
ord_user_0782_01,user_0782,2023-11-08,97.5
ord_user_0782_02,user_0782,2024-01-23,99.93
ord_user_0782_03,user_0782,2024-02-19,66.43
ord_user_0783_00,user_0783,2023-10-20,123.49
ord_user_0783_01,user_0783,2023-10-28,91.59
ord_user_0783_02,user_0783,2023-12-15,118.06
ord_user_0783_03,user_0783,2023-12-16,111.28
ord_user_0783_04,user_0783,2023-12-31,67.15
ord_user_0783_05,user_0783,2024-02-14,33.23
ord_user_0784_00,user_0784,2023-10-01,86.08
ord_user_0784_01,user_0784,2023-10-20,134.1
ord_user_0784_02,user_0784,2024-01-14,53.78
ord_user_0785_00,user_0785,2023-10-03,46.79
ord_user_0785_01,user_0785,2023-10-09,51.85
ord_user_0785_02,user_0785,2023-11-22,112.04
ord_user_0786_00,user_0786,2023-07-31,54.21
ord_user_0787_00,user_0787,2023-11-14,22.08
ord_user_0787_01,user_0787,2023-12-15,32.05
ord_user_0788_00,user_0788,2023-03-07,38.02
ord_user_0788_01,user_0788,2023-03-19,112.89
ord_user_0788_02,user_0788,2023-06-02,99.51
ord_user_0789_00,user_0789,2023-06-26,130.62
ord_user_0789_01,user_0789,2023-08-12,28.03
ord_user_0789_02,user_0789,2023-10-02,140.93
ord_user_0789_03,user_0789,2023-11-23,91.56
ord_user_0789_04,user_0789,2024-01-07,61.99
ord_user_0789_05,user_0789,2024-02-20,75.24
ord_user_0790_00,user_0790,2023-05-25,33.96
ord_user_0790_01,user_0790,2023-05-28,126.17
ord_user_0790_02,user_0790,2023-08-14,14.21
ord_user_0790_03,user_0790,2023-09-13,103.03
ord_user_0790_04,user_0790,2023-12-01,93.83
ord_user_0790_05,user_0790,2024-02-20,79.61
ord_user_0791_00,user_0791,2023-10-09,146.33
ord_user_0791_01,user_0791,2023-12-21,105.03
ord_user_0791_02,user_0791,2024-01-23,127.67
ord_user_0792_00,user_0792,2023-06-17,106.39
ord_user_0792_01,user_0792,2023-08-21,112.21
ord_user_0792_02,user_0792,2023-10-07,51.22
ord_user_0792_03,user_0792,2023-11-30,39.87
ord_user_0792_04,user_0792,2024-02-04,134.25
ord_user_0793_00,user_0793,2023-12-03,130.42
ord_user_0793_01,user_0793,2023-12-12,140.45
ord_user_0793_02,user_0793,2024-01-08,122.33
ord_user_0793_03,user_0793,2024-01-16,53.16
ord_user_0794_00,user_0794,2023-02-12,137.67
ord_user_0795_00,user_0795,2023-07-03,123.18
ord_user_0796_00,user_0796,2023-02-11,16.36
ord_user_0797_00,user_0797,2023-10-18,65.62
ord_user_0798_00,user_0798,2023-08-19,20.88
ord_user_0798_01,user_0798,2023-11-17,128.16
ord_user_0798_02,user_0798,2024-01-28,149.99
ord_user_0798_03,user_0798,2024-02-24,53.26
ord_user_0799_00,user_0799,2023-10-26,36.61
ord_user_0799_01,user_0799,2023-12-30,117.69
ord_user_0799_02,user_0799,2024-02-22,106.99
ord_user_0800_00,user_0800,2023-06-19,70.68
ord_user_0800_01,user_0800,2023-07-22,18.54
ord_user_0800_02,user_0800,2023-10-14,121.18
ord_user_0800_03,user_0800,2023-12-28,33.9
ord_user_0800_04,user_0800,2024-01-07,56.99
ord_user_0800_05,user_0800,2024-02-29,16.05
ord_user_0801_00,user_0801,2023-12-05,143.57
ord_user_0801_01,user_0801,2024-02-08,50.62
ord_user_0802_00,user_0802,2023-11-04,38.68
ord_user_0802_01,user_0802,2024-01-18,45.75
ord_user_0803_00,user_0803,2023-03-06,44.54
ord_user_0803_01,user_0803,2023-03-27,80.39
ord_user_0803_02,user_0803,2023-06-06,128.1
ord_user_0803_03,user_0803,2023-06-16,68.13
ord_user_0803_04,user_0803,2023-07-17,11.13
ord_user_0804_00,user_0804,2023-04-08,29.94
ord_user_0804_01,user_0804,2023-05-09,144.48
ord_user_0804_02,user_0804,2023-07-24,116.07
ord_user_0804_03,user_0804,2023-09-02,81.04
ord_user_0804_04,user_0804,2023-11-18,103.39
ord_user_0805_00,user_0805,2023-09-07,47.23
ord_user_0805_01,user_0805,2023-11-22,60.92
ord_user_0805_02,user_0805,2023-12-30,67.16
ord_user_0805_03,user_0805,2024-02-27,23.32
ord_user_0806_00,user_0806,2023-10-18,87.23
ord_user_0806_01,user_0806,2023-11-05,112.3
ord_user_0806_02,user_0806,2023-12-13,94.53
ord_user_0806_03,user_0806,2024-02-18,88.45
ord_user_0807_00,user_0807,2023-09-28,35.88
ord_user_0807_01,user_0807,2023-10-21,39.32
ord_user_0807_02,user_0807,2023-12-10,32.75
ord_user_0807_03,user_0807,2024-01-16,78.33
ord_user_0807_04,user_0807,2024-02-24,142.32
ord_user_0808_00,user_0808,2023-01-03,125.68
ord_user_0808_01,user_0808,2023-03-14,80.05
ord_user_0808_02,user_0808,2023-03-20,113.3
ord_user_0808_03,user_0808,2023-05-08,72.35
ord_user_0808_04,user_0808,2023-06-27,12.73
ord_user_0808_05,user_0808,2023-08-05,59.46
ord_user_0808_06,user_0808,2023-09-05,144.65
ord_user_0808_07,user_0808,2023-09-10,44.37
ord_user_0808_08,user_0808,2023-10-24,122.27
ord_user_0808_09,user_0808,2024-01-15,81.62
ord_user_0809_00,user_0809,2023-06-19,136.81
ord_user_0809_01,user_0809,2023-06-22,71.65
ord_user_0809_02,user_0809,2023-09-09,116.81
ord_user_0810_00,user_0810,2023-07-13,52.28
ord_user_0810_01,user_0810,2023-08-17,89.52
ord_user_0810_02,user_0810,2023-09-11,76.35
ord_user_0811_00,user_0811,2023-12-26,44.8
ord_user_0811_01,user_0811,2023-12-31,73.79
ord_user_0811_02,user_0811,2024-01-23,124.62
ord_user_0811_03,user_0811,2024-02-02,63.88
ord_user_0811_04,user_0811,2024-02-06,126.18
ord_user_0812_00,user_0812,2023-04-19,36.77
ord_user_0812_01,user_0812,2023-07-08,17.08
ord_user_0812_02,user_0812,2023-09-09,62.15
ord_user_0812_03,user_0812,2023-11-23,110.33
ord_user_0812_04,user_0812,2024-01-19,140.57
ord_user_0812_05,user_0812,2024-02-15,66.84
ord_user_0813_00,user_0813,2023-11-09,149.06
ord_user_0813_01,user_0813,2024-01-28,17.61
ord_user_0814_00,user_0814,2023-03-04,130.47
ord_user_0814_01,user_0814,2023-05-26,20.83
ord_user_0814_02,user_0814,2023-06-04,115.4
ord_user_0814_03,user_0814,2023-08-14,106.59
ord_user_0814_04,user_0814,2023-10-16,58.92
ord_user_0815_00,user_0815,2023-10-13,50.85
ord_user_0815_01,user_0815,2023-11-08,20.18
ord_user_0815_02,user_0815,2023-11-11,76.86
ord_user_0815_03,user_0815,2024-01-31,102.47
ord_user_0815_04,user_0815,2024-02-01,45.04
ord_user_0816_00,user_0816,2023-11-11,24.85
ord_user_0816_01,user_0816,2023-11-12,107.63
ord_user_0816_02,user_0816,2023-11-18,72.07
ord_user_0816_03,user_0816,2024-01-04,42.87
ord_user_0817_00,user_0817,2023-09-08,27.71
ord_user_0817_01,user_0817,2023-10-28,28.56
ord_user_0817_02,user_0817,2023-12-27,15.76
ord_user_0817_03,user_0817,2024-02-24,50.99
ord_user_0818_00,user_0818,2023-02-14,145.8
ord_user_0818_01,user_0818,2023-03-12,21.66
ord_user_0818_02,user_0818,2023-04-20,143.62
ord_user_0818_03,user_0818,2023-05-07,75.1
ord_user_0818_04,user_0818,2023-05-20,85.55
ord_user_0818_05,user_0818,2023-08-08,109.1
ord_user_0818_06,user_0818,2023-09-27,68.11
ord_user_0818_07,user_0818,2023-10-05,56.55
ord_user_0818_08,user_0818,2023-11-05,105.53
ord_user_0818_09,user_0818,2023-12-30,22.83
ord_user_0818_10,user_0818,2024-01-14,43.56
ord_user_0818_11,user_0818,2024-02-27,40.79
ord_user_0819_00,user_0819,2023-11-06,81.93
ord_user_0819_01,user_0819,2023-11-15,69.6
ord_user_0819_02,user_0819,2023-12-15,58.51
ord_user_0819_03,user_0819,2024-02-05,70.5
ord_user_0820_00,user_0820,2023-09-09,132.9
ord_user_0820_01,user_0820,2023-10-09,93.06
ord_user_0820_02,user_0820,2023-10-22,133.26
ord_user_0820_03,user_0820,2023-10-31,108.16
ord_user_0820_04,user_0820,2023-11-22,52.95
ord_user_0820_05,user_0820,2023-11-28,16.38
ord_user_0820_06,user_0820,2023-12-19,108.08
ord_user_0820_07,user_0820,2024-01-20,53.35
ord_user_0821_00,user_0821,2023-07-20,114.89
ord_user_0821_01,user_0821,2023-08-21,149.11
ord_user_0821_02,user_0821,2023-08-28,120.51
ord_user_0821_03,user_0821,2023-11-04,92.54
ord_user_0821_04,user_0821,2024-01-24,35.21
ord_user_0821_05,user_0821,2024-02-04,10.78
ord_user_0822_00,user_0822,2023-05-11,73.39
ord_user_0822_01,user_0822,2023-05-25,105.85
ord_user_0823_00,user_0823,2023-11-14,113.12
ord_user_0823_01,user_0823,2024-01-31,13.58
ord_user_0824_00,user_0824,2023-11-11,16.94
ord_user_0824_01,user_0824,2023-11-19,107.38
ord_user_0824_02,user_0824,2023-12-16,128.04
ord_user_0824_03,user_0824,2024-02-05,142.66
ord_user_0824_04,user_0824,2024-02-12,126.2
ord_user_0825_00,user_0825,2023-05-12,124.77
ord_user_0825_01,user_0825,2023-06-11,24.61
ord_user_0825_02,user_0825,2023-08-22,141.14
ord_user_0825_03,user_0825,2023-10-16,120.14
ord_user_0825_04,user_0825,2023-11-06,116.22
ord_user_0825_05,user_0825,2023-11-11,77.27
ord_user_0825_06,user_0825,2023-11-15,46.08
ord_user_0825_07,user_0825,2024-02-02,36.35
ord_user_0826_00,user_0826,2023-01-03,112.94
ord_user_0826_01,user_0826,2023-03-28,75.71
ord_user_0826_02,user_0826,2023-06-08,142.49
ord_user_0826_03,user_0826,2023-06-25,52.54
ord_user_0826_04,user_0826,2023-07-07,114.85
ord_user_0826_05,user_0826,2023-08-19,124.39
ord_user_0826_06,user_0826,2023-09-02,46.46
ord_user_0826_07,user_0826,2023-11-10,107.14
ord_user_0826_08,user_0826,2023-12-17,37.32
ord_user_0826_09,user_0826,2024-02-24,88.56
ord_user_0827_00,user_0827,2023-04-06,107.89
ord_user_0827_01,user_0827,2023-06-20,133.06
ord_user_0827_02,user_0827,2023-08-23,34.88
ord_user_0827_03,user_0827,2023-10-27,26.3
ord_user_0827_04,user_0827,2023-12-23,129.14
ord_user_0827_05,user_0827,2024-01-02,72.16
ord_user_0828_00,user_0828,2023-03-15,64.39
ord_user_0828_01,user_0828,2023-06-08,28.2
ord_user_0828_02,user_0828,2023-06-30,38.77
ord_user_0828_03,user_0828,2023-09-26,20.82
ord_user_0828_04,user_0828,2023-09-30,100.61
ord_user_0828_05,user_0828,2023-10-07,55.93
ord_user_0828_06,user_0828,2023-11-28,84.47
ord_user_0828_07,user_0828,2024-02-16,102.59
ord_user_0829_00,user_0829,2023-02-07,82.78
ord_user_0829_01,user_0829,2023-02-24,51.46
ord_user_0829_02,user_0829,2023-03-12,88.42
ord_user_0829_03,user_0829,2023-04-27,99.65
ord_user_0829_04,user_0829,2023-07-26,81.27
ord_user_0829_05,user_0829,2023-08-16,43.46
ord_user_0829_06,user_0829,2023-10-22,58.53
ord_user_0829_07,user_0829,2023-12-04,88.58
ord_user_0829_08,user_0829,2024-02-14,22.11
ord_user_0830_00,user_0830,2023-06-29,26.13
ord_user_0830_01,user_0830,2023-09-04,24.49
ord_user_0830_02,user_0830,2023-09-19,35.76
ord_user_0830_03,user_0830,2023-10-16,115.76
ord_user_0830_04,user_0830,2023-11-28,28.53
ord_user_0830_05,user_0830,2024-02-10,102.31
ord_user_0831_00,user_0831,2023-10-07,104.0
ord_user_0831_01,user_0831,2023-12-17,26.4
ord_user_0831_02,user_0831,2024-02-12,23.88
ord_user_0832_00,user_0832,2023-06-30,84.09
ord_user_0832_01,user_0832,2023-07-31,125.85
ord_user_0832_02,user_0832,2023-10-15,14.84
ord_user_0832_03,user_0832,2024-01-02,119.33
ord_user_0833_00,user_0833,2023-12-21,131.58
ord_user_0834_00,user_0834,2023-04-16,58.17
ord_user_0834_01,user_0834,2023-05-29,104.47
ord_user_0834_02,user_0834,2023-06-10,112.75
ord_user_0834_03,user_0834,2023-06-24,81.32
ord_user_0834_04,user_0834,2023-07-16,110.57
ord_user_0834_05,user_0834,2023-07-24,32.95
ord_user_0834_06,user_0834,2023-09-29,97.5
ord_user_0834_07,user_0834,2023-10-29,81.36
ord_user_0834_08,user_0834,2023-11-25,110.39
ord_user_0834_09,user_0834,2024-01-02,95.02
ord_user_0834_10,user_0834,2024-01-15,106.74
ord_user_0835_00,user_0835,2023-06-02,53.82
ord_user_0835_01,user_0835,2023-08-24,30.17
ord_user_0835_02,user_0835,2023-11-14,99.71
ord_user_0835_03,user_0835,2024-02-08,128.65
ord_user_0836_00,user_0836,2023-10-01,123.12
ord_user_0836_01,user_0836,2023-11-20,47.39
ord_user_0836_02,user_0836,2023-12-16,34.02
ord_user_0837_00,user_0837,2023-06-06,139.75
ord_user_0837_01,user_0837,2023-07-26,29.7
ord_user_0837_02,user_0837,2023-10-12,26.59
ord_user_0837_03,user_0837,2023-12-26,35.01
ord_user_0838_00,user_0838,2023-04-10,137.19
ord_user_0838_01,user_0838,2023-04-30,138.52
ord_user_0838_02,user_0838,2023-06-18,71.67
ord_user_0838_03,user_0838,2023-06-23,98.25
ord_user_0838_04,user_0838,2023-09-12,71.54
ord_user_0838_05,user_0838,2023-10-12,71.44
ord_user_0838_06,user_0838,2023-12-17,147.23
ord_user_0838_07,user_0838,2024-02-26,40.93
ord_user_0839_00,user_0839,2023-03-30,113.71
ord_user_0839_01,user_0839,2023-06-28,126.44
ord_user_0839_02,user_0839,2023-07-09,17.51
ord_user_0839_03,user_0839,2023-07-16,72.62
ord_user_0839_04,user_0839,2023-09-07,83.07
ord_user_0839_05,user_0839,2023-10-18,56.3
ord_user_0839_06,user_0839,2023-11-30,142.14
ord_user_0839_07,user_0839,2024-01-10,131.05
ord_user_0839_08,user_0839,2024-02-20,111.62
ord_user_0840_00,user_0840,2023-05-17,99.15
ord_user_0840_01,user_0840,2023-07-15,32.57
ord_user_0840_02,user_0840,2023-09-20,94.88
ord_user_0840_03,user_0840,2023-12-12,67.34
ord_user_0840_04,user_0840,2023-12-31,70.41
ord_user_0840_05,user_0840,2024-02-27,106.25
ord_user_0841_00,user_0841,2023-05-12,55.76
ord_user_0841_01,user_0841,2023-07-06,110.29
ord_user_0841_02,user_0841,2023-09-25,82.09
ord_user_0842_00,user_0842,2023-04-01,74.57
ord_user_0842_01,user_0842,2023-06-22,64.49
ord_user_0842_02,user_0842,2023-07-02,26.25
ord_user_0842_03,user_0842,2023-09-27,123.4
ord_user_0842_04,user_0842,2023-11-10,127.05
ord_user_0842_05,user_0842,2024-01-14,15.31
ord_user_0843_00,user_0843,2023-05-03,80.99
ord_user_0843_01,user_0843,2023-07-05,119.16
ord_user_0843_02,user_0843,2023-07-11,80.23
ord_user_0843_03,user_0843,2023-08-09,68.45
ord_user_0843_04,user_0843,2023-10-17,129.57
ord_user_0843_05,user_0843,2023-11-27,22.62
ord_user_0843_06,user_0843,2023-12-19,115.72
ord_user_0843_07,user_0843,2023-12-28,65.22
ord_user_0844_00,user_0844,2023-03-17,84.01
ord_user_0845_00,user_0845,2023-06-08,73.74
ord_user_0845_01,user_0845,2023-07-31,38.32
ord_user_0845_02,user_0845,2023-10-16,19.78
ord_user_0845_03,user_0845,2024-01-11,93.84
ord_user_0846_00,user_0846,2023-01-02,61.65
ord_user_0846_01,user_0846,2023-03-22,95.7
ord_user_0846_02,user_0846,2023-05-14,129.11
ord_user_0846_03,user_0846,2023-07-20,30.58
ord_user_0846_04,user_0846,2023-08-26,47.17
ord_user_0846_05,user_0846,2023-09-23,132.23
ord_user_0846_06,user_0846,2023-11-07,30.81
ord_user_0846_07,user_0846,2023-12-17,110.47
ord_user_0847_00,user_0847,2023-01-23,107.09
ord_user_0848_00,user_0848,2023-03-06,114.35
ord_user_0848_01,user_0848,2023-05-13,130.0
ord_user_0848_02,user_0848,2023-07-30,70.05
ord_user_0848_03,user_0848,2023-09-13,145.3
ord_user_0848_04,user_0848,2023-10-13,11.23
ord_user_0848_05,user_0848,2023-12-23,96.98
ord_user_0848_06,user_0848,2024-02-01,112.28
ord_user_0848_07,user_0848,2024-02-19,113.22
ord_user_0849_00,user_0849,2023-06-20,16.34
ord_user_0849_01,user_0849,2023-07-21,123.31
ord_user_0850_00,user_0850,2023-03-23,128.19
ord_user_0850_01,user_0850,2023-04-18,107.3
ord_user_0850_02,user_0850,2023-06-03,50.96
ord_user_0850_03,user_0850,2023-07-28,53.23
ord_user_0850_04,user_0850,2023-08-24,92.76
ord_user_0850_05,user_0850,2023-11-17,119.64
ord_user_0850_06,user_0850,2024-01-31,38.7
ord_user_0851_00,user_0851,2023-11-26,142.78
ord_user_0851_01,user_0851,2023-12-21,112.82
ord_user_0852_00,user_0852,2023-06-03,107.06
ord_user_0853_00,user_0853,2023-09-16,52.06
ord_user_0853_01,user_0853,2023-11-15,95.85
ord_user_0853_02,user_0853,2023-12-07,20.67
ord_user_0853_03,user_0853,2023-12-14,119.96
ord_user_0853_04,user_0853,2024-01-24,69.9
ord_user_0854_00,user_0854,2023-07-23,125.92
ord_user_0854_01,user_0854,2023-08-02,85.21
ord_user_0854_02,user_0854,2023-08-06,148.84
ord_user_0854_03,user_0854,2023-08-19,97.93
ord_user_0855_00,user_0855,2023-12-02,73.53
ord_user_0855_01,user_0855,2023-12-24,130.4
ord_user_0856_00,user_0856,2023-12-18,102.43
ord_user_0856_01,user_0856,2023-12-20,110.65
ord_user_0857_00,user_0857,2023-04-27,42.46
ord_user_0857_01,user_0857,2023-07-21,97.59
ord_user_0857_02,user_0857,2023-10-06,48.46
ord_user_0857_03,user_0857,2023-12-24,95.41
ord_user_0858_00,user_0858,2023-02-08,45.08
ord_user_0858_01,user_0858,2023-05-03,140.86
ord_user_0858_02,user_0858,2023-06-24,92.99
ord_user_0858_03,user_0858,2023-08-23,91.14
ord_user_0858_04,user_0858,2023-09-29,72.14
ord_user_0858_05,user_0858,2023-10-27,28.99
ord_user_0858_06,user_0858,2023-12-31,114.01
ord_user_0858_07,user_0858,2024-02-21,123.3
ord_user_0859_00,user_0859,2023-08-30,97.06
ord_user_0859_01,user_0859,2023-09-11,145.3
ord_user_0859_02,user_0859,2023-11-01,140.54
ord_user_0859_03,user_0859,2023-12-25,109.7
ord_user_0859_04,user_0859,2024-02-24,64.31
ord_user_0860_00,user_0860,2023-11-08,23.83
ord_user_0860_01,user_0860,2024-01-26,99.44
ord_user_0861_00,user_0861,2023-04-06,39.63
ord_user_0861_01,user_0861,2023-05-27,12.19
ord_user_0862_00,user_0862,2023-03-10,119.34
ord_user_0862_01,user_0862,2023-04-03,49.09
ord_user_0862_02,user_0862,2023-06-14,45.88
ord_user_0863_00,user_0863,2023-01-17,41.59
ord_user_0863_01,user_0863,2023-04-12,14.54
ord_user_0863_02,user_0863,2023-05-03,87.44
ord_user_0863_03,user_0863,2023-07-10,35.17
ord_user_0863_04,user_0863,2023-08-04,11.27
ord_user_0863_05,user_0863,2023-08-13,44.99
ord_user_0863_06,user_0863,2023-10-14,124.54
ord_user_0863_07,user_0863,2023-11-07,12.52
ord_user_0863_08,user_0863,2024-01-05,45.32
ord_user_0864_00,user_0864,2023-03-24,132.63
ord_user_0864_01,user_0864,2023-05-17,15.67
ord_user_0864_02,user_0864,2023-06-07,38.5
ord_user_0864_03,user_0864,2023-08-06,89.34
ord_user_0864_04,user_0864,2023-09-17,143.52
ord_user_0864_05,user_0864,2023-10-22,54.77
ord_user_0864_06,user_0864,2024-01-13,31.53
ord_user_0864_07,user_0864,2024-02-04,68.46
ord_user_0864_08,user_0864,2024-02-29,32.3
ord_user_0865_00,user_0865,2023-10-30,78.71
ord_user_0865_01,user_0865,2023-11-10,61.74
ord_user_0865_02,user_0865,2023-12-04,91.83
ord_user_0865_03,user_0865,2023-12-30,49.45
ord_user_0866_00,user_0866,2023-09-05,52.26
ord_user_0866_01,user_0866,2023-09-17,102.87
ord_user_0866_02,user_0866,2023-12-02,22.8
ord_user_0866_03,user_0866,2024-02-27,29.87
ord_user_0867_00,user_0867,2023-04-02,24.33
ord_user_0867_01,user_0867,2023-06-14,123.5
ord_user_0867_02,user_0867,2023-07-30,23.12
ord_user_0867_03,user_0867,2023-10-10,111.01
ord_user_0867_04,user_0867,2023-12-06,120.17
ord_user_0867_05,user_0867,2024-01-27,41.49
ord_user_0868_00,user_0868,2023-05-14,23.84
ord_user_0868_01,user_0868,2023-08-02,118.45
ord_user_0868_02,user_0868,2023-08-07,87.17
ord_user_0868_03,user_0868,2023-09-12,123.83
ord_user_0868_04,user_0868,2023-11-07,40.85
ord_user_0868_05,user_0868,2023-11-11,87.76
ord_user_0868_06,user_0868,2024-02-09,78.94
ord_user_0869_00,user_0869,2023-04-21,80.98
ord_user_0869_01,user_0869,2023-06-21,79.28
ord_user_0869_02,user_0869,2023-07-19,44.89
ord_user_0869_03,user_0869,2023-09-05,99.8
ord_user_0869_04,user_0869,2023-11-08,47.86
ord_user_0869_05,user_0869,2024-01-23,37.65
ord_user_0870_00,user_0870,2023-04-16,97.84
ord_user_0870_01,user_0870,2023-06-14,71.55
ord_user_0870_02,user_0870,2023-08-10,55.9
ord_user_0870_03,user_0870,2023-10-03,149.13
ord_user_0871_00,user_0871,2023-01-24,129.62
ord_user_0871_01,user_0871,2023-01-26,144.54
ord_user_0871_02,user_0871,2023-01-28,81.89
ord_user_0871_03,user_0871,2023-03-30,35.71
ord_user_0871_04,user_0871,2023-04-01,112.17
ord_user_0871_05,user_0871,2023-04-19,69.55
ord_user_0871_06,user_0871,2023-07-12,119.7
ord_user_0871_07,user_0871,2023-09-23,125.17
ord_user_0871_08,user_0871,2023-11-03,27.83
ord_user_0871_09,user_0871,2023-12-31,20.66
ord_user_0872_00,user_0872,2023-02-18,101.02
ord_user_0872_01,user_0872,2023-03-10,94.27
ord_user_0872_02,user_0872,2023-04-13,12.46
ord_user_0872_03,user_0872,2023-05-08,39.52
ord_user_0873_00,user_0873,2023-05-26,109.3
ord_user_0873_01,user_0873,2023-07-05,94.27
ord_user_0873_02,user_0873,2023-09-09,85.34
ord_user_0873_03,user_0873,2023-11-23,95.83
ord_user_0873_04,user_0873,2024-02-05,39.3
ord_user_0874_00,user_0874,2023-08-14,129.77
ord_user_0874_01,user_0874,2023-10-22,60.97
ord_user_0874_02,user_0874,2023-12-08,79.64
ord_user_0874_03,user_0874,2023-12-23,73.22
ord_user_0874_04,user_0874,2024-02-28,113.76
ord_user_0875_00,user_0875,2023-10-02,41.03
ord_user_0875_01,user_0875,2023-11-08,115.7
ord_user_0875_02,user_0875,2024-01-01,130.3
ord_user_0875_03,user_0875,2024-01-19,31.39
ord_user_0875_04,user_0875,2024-02-06,122.93
ord_user_0876_00,user_0876,2023-07-05,127.54
ord_user_0877_00,user_0877,2023-03-18,98.62
ord_user_0877_01,user_0877,2023-04-20,26.11
ord_user_0877_02,user_0877,2023-05-21,105.64
ord_user_0877_03,user_0877,2023-07-31,75.34
ord_user_0877_04,user_0877,2023-08-25,13.62
ord_user_0877_05,user_0877,2023-10-18,143.61
ord_user_0877_06,user_0877,2023-12-19,110.33
ord_user_0877_07,user_0877,2023-12-20,79.9
ord_user_0877_08,user_0877,2024-01-22,138.48
ord_user_0878_00,user_0878,2023-10-17,14.62
ord_user_0878_01,user_0878,2024-01-07,116.5
ord_user_0878_02,user_0878,2024-01-16,96.86
ord_user_0879_00,user_0879,2023-05-01,115.83
ord_user_0879_01,user_0879,2023-07-02,48.67
ord_user_0879_02,user_0879,2023-09-27,134.06
ord_user_0879_03,user_0879,2023-12-10,40.05
ord_user_0879_04,user_0879,2024-02-14,97.24
ord_user_0880_00,user_0880,2023-09-15,81.4
ord_user_0880_01,user_0880,2023-10-04,47.86
